Pais,Inventario Hom,Clave Inv Parcela,Tipo Bosque,Zona de Vida,Suelo IPCC,Area Protegida,Categoría Area Protegida,Suelo FAO,Zona Climática,POSICIÓN Topográfica,División Administrativa,DAP (cm),ALTURA (m),Densidad (arb/ha),Vol (m3/ha),CO2 (ton/ha)
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-2006312,Otro uso/cobertura,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, muy húmeda",0,Jutiapa,35.77777777777778,13.67120352651883,4.5,5.1411089093255935,10.302915337580814
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-2006314,Otro uso/cobertura,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",0,Sonaguera,26.914893617021278,9.991677288796849,23.5,13.447386945823082,29.064532388287684
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-2006316,Otro uso/cobertura,Bosque Muy Humedo Subtropical,Suelo arcilloso de baja actividad,,,Cambisols,"Tropical, húmeda",0,Tocoa,21.727272727272727,8.814785026337615,16.5,6.164980494629135,13.297329871527023
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200632,Mixto,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Perquin,35.48224852071006,14.869591243694405,169.0,126.47493285189256,309.03722739398506
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-2006320,Latifoliados,Bosque Muy Humedo Subtropical,Suelo arcilloso de baja actividad,Río Plátano,UNESCO-MAB Biosphere Reserve,Nitisols,"Tropical, muy húmeda",0,Iriona,31.18032786885246,15.823541442229562,183.0,274.6635893523449,446.7684678897577
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-2006329,Otro uso/cobertura,Bosque Muy Humedo Subtropical,Suelo arcilloso de baja actividad,Punta Izopo,Parque Nacional,Nitisols,"Tropical, muy húmeda",0,Arizona,23.25925925925926,8.828696572959817,13.5,5.364389625788974,12.041386036982988
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-2006333,Otro uso/cobertura,Bosque Muy Humedo Subtropical,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, húmeda",0,Bonito Oriental,21.774193548387096,12.14009931891349,15.5,6.270789602333825,10.065701679992928
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-2006335,Otro uso/cobertura,Bosque Muy Humedo Subtropical,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,Limon,20.6,8.410896704165136,2.5,0.5546296618316608,1.2806588763575608
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-2006337,Latifoliados,Bosque Muy Humedo Subtropical,Suelo arcilloso de baja actividad,Río Plátano,UNESCO-MAB Biosphere Reserve,Fluvisols,"Tropical, muy húmeda",0,Iriona,25.394444444444446,13.849573571957848,90.0,73.81046346084254,111.24918668165178
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-2006338,Latifoliados,Bosque Muy Humedo Subtropical,Suelo arcilloso de baja actividad,Río Plátano,UNESCO-MAB Biosphere Reserve,Fluvisols,"Tropical, muy húmeda",0,Brus Laguna,37.36046511627907,17.285589197437343,258.0,790.0690454563388,1501.3903332777643
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-2006339,Latifoliados,Bosque Muy Humedo Subtropical,Suelo arcilloso de baja actividad,Río Plátano,UNESCO-MAB Biosphere Reserve,Fluvisols,"Tropical, muy húmeda",0,Brus Laguna,30.443804034582133,16.175104139075945,173.5,190.21592904440075,284.77926001597194
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200634,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,El Jilguero,Área Productora de Agua,Regosols,"Tropical, húmeda",0,Opatoro,21.68888888888889,8.92236212955812,22.5,8.332895919176591,17.475413024593536
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200636,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Lepaterique,24.412087912087912,12.04335770964122,91.0,32.22032872007478,80.05331330700082
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200638,Otro uso/cobertura,Bosque Húmedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, seca",0,Distrito Central,17.313953488372093,7.758040666791995,43.0,8.358590921824268,19.988649317084615
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-20064,Otro uso/cobertura,Bosque Seco Tropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Concepcion de Maria,27.27358490566038,9.887677318034932,53.0,31.962959137599302,70.25228445352373
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200640,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Yuscaran,27.58235294117647,13.747802673233691,85.0,44.039278050795424,101.73344269009553
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200642,Latifoliados,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,La Piedra de Apaguiz,Área Productora de Agua,Cambisols,"Tropical, húmeda",0,Danli,36.909365558912384,17.20183892077626,165.5,384.2134086548057,607.6039950068631
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200644,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",0,Danli,32.41095890410959,11.483236113972607,109.5,143.56364073759283,280.87929606277874
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200646,Latifoliados,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",0,Trojes,23.595890410958905,13.017705404230648,73.0,46.47032585986688,71.30790377277384
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200649,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Valladolid,26.136363636363637,9.69926704550273,55.0,33.245807598024676,71.84922011446538
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200653,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Chinacla,21.961783439490446,11.564579614311091,157.0,57.59121680759252,114.82137338614935
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200655,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Lamani,25.716814159292035,9.861568700542477,56.5,27.21853791224458,62.98695872801757
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200656,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Lamani,34.916666666666664,11.864743307137077,30.0,44.03642638970594,94.32420673514238
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200657,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Distrito Central,11.0,5.0,0.5,0.016630806109940968,0.04678972666822258
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200659,Mixto,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Valle de Angeles,23.526143790849673,11.492508560552162,153.0,78.69654757661368,144.7757850954814
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-20066,Otro uso/cobertura,Bosque Seco Tropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Choluteca,18.96153846153846,7.595423191460069,26.0,6.438746125470183,15.01666450482302
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200661,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",0,Danli,34.38325991189427,17.701821635235135,113.5,88.84498989010085,187.49177413660814
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200663,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",0,Danli,28.886699507389164,15.593111888772667,101.5,49.802393290947144,115.78837791795604
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200665,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",0,Trojes,20.063063063063062,8.521716539577447,55.5,13.783259533131123,30.015230137939692
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200670,Mixto,Bosque Húmedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Cololaca,29.084699453551913,13.455705180548978,183.0,105.69534759483274,228.93601444804216
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200672,Mixto,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Andosols,"Tropical, húmeda",0,Santa Cruz,26.25,12.221086982886648,46.0,18.07574671518272,47.180103565012345
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200674,Coníferas,Bosque Húmedo Montano Bajo Subtropical,Suelos volcánicos,,,Andosols,"Tropical, húmeda",0,Intibuca,30.33976833976834,15.808158392669585,129.5,82.37538658205159,175.90270953144505
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200676,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelos volcánicos,,,Andosols,"Tropical, húmeda",0,La Paz,33.06164383561644,12.026080991188278,73.0,69.26799670086814,145.28042830674218
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200677,Otro uso/cobertura,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Gleysols,"Tropical, húmeda",0,La Paz,21.949579831932773,7.986376411338492,59.5,55.86823862749634,185.70001452354563
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200678,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,Embalse El Coyolar,Bosque Nacional,Regosols,"Tropical, húmeda",0,Villa de San Antonio,30.971223021582734,15.019664480053619,69.5,46.212017868808886,97.8446179263114
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-20068,Mixto,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,Montaña La Botija,Area de Uso Múltiple,Regosols,"Tropical, muy húmeda",0,San Marcos de Colon,32.79197080291971,14.864582955122227,137.0,93.82417639884893,210.57096403211727
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200680,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Distrito Central,26.59493670886076,10.388378724804403,79.0,34.03378915954527,92.06227860766452
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200682,Latifoliados,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,El Chile,Reserva Biológica,Regosols,"Tropical, húmeda",0,Teupasenti,39.6712962962963,17.893440174497535,108.0,246.65555230899673,401.41490314018205
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200684,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",0,Teupasenti,29.924675324675324,11.061719026263757,192.5,137.36285973270859,316.64106289352617
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200686,Coníferas,Bosque Seco Tropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",0,Juticalpa,30.86394557823129,15.888019811928588,73.5,58.13664613608324,104.76894013118579
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200688,Otro uso/cobertura,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",0,Patuca,25.953488372093023,9.806076021942344,64.5,53.768991101488645,108.6116668205226
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-20069,Otro uso/cobertura,Bosque Seco Tropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, húmeda",0,Alianza,18.082474226804123,7.499216367298332,48.5,11.212308135882383,26.745594459865046
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200693,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,La Labor,25.829166666666666,13.26632056472443,120.0,40.301078578547056,103.6764092495824
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200695,Mixto,Bosque Húmedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,Celaque,Parque Nacional,Regosols,"Tropical, húmeda",0,San Manuel Colohete,32.18041237113402,13.829407699875029,194.0,207.64250047338075,408.3481951855478
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200697,Otro uso/cobertura,Bosque Húmedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,San Francisco de Opalaca,28.110410094637224,10.626742750107892,158.5,64.54424480647934,188.61681849605594
Honduras,Inventario Nacional Honduras 2005-2006,Inventario ENF 2005-200699,Otro uso/cobertura,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Jesus de Otoro,31.634615384615383,10.94983618463157,26.0,33.01739452635051,68.1461520103664
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-20081,Latifoliados,Bosque Muy Humedo Tropical,Suelo arcilloso de alta actividad,Indio Maiz,Reserva Biológica,Alisols,"Tropical, muy húmeda",0,San Juan Del Norte,41.30258302583026,19.916826515366957,135.5,359.2894832238975,509.68513844133196
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008100,Otro uso/cobertura,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Phaeozems,"Tropical, húmeda",0,Mateare,25.583333333333332,10.494419645234338,6.0,3.691424418730829,7.698638614168441
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008102,Otro uso/cobertura,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Vertisols,"Tropical, húmeda",0,Tipitapa,22.88888888888889,8.777750127314425,4.5,1.5767614321784826,4.2481762592936425
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008103,Otro uso/cobertura,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Phaeozems,"Tropical, húmeda",0,San Lorenzo,16.76271186440678,7.50066571582558,29.5,4.239574372479233,10.034923998143556
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008104,Otro uso/cobertura,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Comalapa,18.17244094488189,8.577668601908803,127.0,28.72598576157434,58.85215550457391
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008105,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,San Francisco De Cuapa,19.159813084112148,8.960070645886267,53.5,13.129799882851461,26.607015127564484
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008106,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Juigalpa,28.99581589958159,10.632485461671434,119.5,130.83585422872764,290.75165506605657
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008107,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, húmeda",0,San Pedro De Lovago,29.580392156862747,10.916801319871759,127.5,184.4555049802514,433.7220748802728
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008108,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,San Pedro De Lovago,16.58503401360544,8.143839473569976,73.5,15.595357174280418,33.24336255833233
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008109,Otro uso/cobertura,Bosque Húmedo Tropical,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,Muelle De Los Bueyes,18.4688995215311,8.744633629678015,104.5,24.84373458226361,50.74086078448754
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008110,Otro uso/cobertura,Bosque Húmedo Tropical,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,Muelle De Los Bueyes,17.236742424242426,8.457921051555113,132.0,23.88866361469409,48.572491303697284
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008111,Otro uso/cobertura,Bosque Húmedo Tropical,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,El Rama,19.591639871382636,9.047279738231486,155.5,44.97157509042904,92.06723755030082
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008112,Otro uso/cobertura,Bosque Muy Humedo Premontano,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,El Rama,15.486348122866895,7.895637850200479,146.5,19.256875646601486,39.834479579520135
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008113,Otro uso/cobertura,Bosque Muy Humedo Premontano,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,El Rama,23.446341463414633,9.585802179167834,41.0,32.3354014123198,78.0493174969612
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008114,Latifoliados,Bosque Muy Humedo Premontano,Suelo arcilloso de baja actividad,,,Fluvisols,"Tropical, muy húmeda",0,Kukrahill,20.299200000000006,12.663741728382352,62.5,26.872380378796034,45.51383384416238
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008115,Otro uso/cobertura,Bosque Muy Humedo Tropical,Suelo arcilloso de baja actividad,,,Fluvisols,"Tropical, muy húmeda",0,Kukrahill,29.4,4.7704109832995245,5.0,2.5690860818448296,23.670365394185552
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008116,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelos volcánicos,,,Vertisols,"Tropical, húmeda",0,Leon,21.989634146341466,8.067021627318962,82.0,27.89968459191942,67.15184609171968
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008117,Otro uso/cobertura,Bosque Húmedo Subtropical,Suelos volcánicos,,,Vertisols,"Tropical, húmeda",0,Leon,27.132558139534886,9.84119513774601,21.5,16.25871386842368,36.48494501404042
Nicaragua,Inventario Nacional Nicaragua 2007-2008,Inventario ENF 2007-2008118,Otro uso/cobertura,Bosque Seco Subtropical,Suelos volcánicos,,,Vertisols,"Tropical, húmeda",0,La Paz Centro,18.296428571428574,8.131565223910187,28.0,5.503814198954936,11.77998627306009
